Time,Indoor Temp,Weather Temp,CO2,Relative Humidity,Lighting,Rain,Sun,Wind,Sunlight(West),Sunlight(East),Sunlight(South),Sun Irradiance,Outdoor Temp,Outdoor Relative Humidity
2030,19.148,13.0,210.656,55.7893,11.7033,0.0,0.65,0.308667,0.0,0.0,0.0,-3.708,16.242,69.264
2045,19.06,13.0,210.997,55.8213,11.6867,0.0,0.65,0.0573333,0.0,0.0,0.0,-3.25067,16.108,69.4853
2100,18.9693,13.0,211.435,55.832,11.6053,0.0,0.694,0.181333,0.0,0.0,0.0,-3.57733,16.0,69.7573
2115,18.8967,13.0,211.371,55.8,11.622,0.0,0.65,0.298,0.0,0.0,0.0,-3.64267,15.8847,70.3253
2130,18.8167,13.0,210.944,55.44,11.622,0.0,0.65,0.412667,0.0,0.0,0.0,-3.512,15.7813,70.632
2145,18.7327,13.0,211.061,55.0693,11.6053,0.0,0.65,0.264,0.0,0.0,0.0,-3.44667,15.6747,70.592
2200,18.6413,13.0,211.509,54.9947,11.6053,0.0,0.65,0.344667,0.0,0.0,0.0,-3.44667,15.5433,70.5147
2215,18.566,13.0,211.84,54.32,11.4427,0.0,0.65,0.451333,0.0,0.0,0.0,-3.38133,15.4007,70.288
2230,18.4787,13.0,211.328,54.704,11.866,0.0,0.65,0.207333,0.0,0.0,0.0,-3.25067,15.2513,69.1333
2245,18.3727,12.2667,211.488,54.168,11.6867,0.0,0.65,0.388,0.0,0.0,0.0,-3.25067,15.07,68.864
2300,18.2853,12.0,212.757,53.8267,11.426,0.0,0.65,0.576667,0.0,0.0,0.0,-3.316,14.9207,69.2747
2315,18.1933,12.0,212.277,53.5173,11.7033,0.0,0.65,0.272,0.0,0.0,0.0,-3.36867,14.7887,69.1253
2330,18.1013,11.4667,212.608,53.5787,11.6053,0.0,0.65,0.0,0.0,0.0,0.0,-3.44667,14.6607,68.592
2345,17.99,11.0,213.323,53.7227,11.5073,0.0,0.65,0.0493333,0.0,0.0,0.0,-3.38133,14.4713,68.296
0,17.894,10.4667,213.931,53.4507,11.524,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,14.3293,68.7893
15,17.8093,10.0,213.44,53.0187,11.622,0.0,0.65,0.0,0.0,0.0,0.0,-3.38133,14.2067,69.5627
30,17.7213,10.0,214.571,53.0133,11.768,0.0,0.65,0.0646667,0.0,0.0,0.0,-3.316,14.108,69.664
45,17.636,10.0,214.795,52.9333,11.6053,0.0,0.65,0.0,0.0,0.0,0.0,-3.316,13.9953,69.824
100,17.5547,10.0,214.101,52.872,11.6053,0.0,0.65,0.0,0.0,0.0,0.0,-3.238,13.8813,69.9307
115,17.474,10.0,214.368,52.632,11.8013,0.0,0.65,0.0,0.0,0.0,0.0,-3.25067,13.7087,70.0693
130,17.38,10.0,214.923,52.4133,11.6053,0.0,0.65,0.0,0.0,0.0,0.0,-3.38133,13.5353,69.8533
145,17.2993,9.33333,215.488,52.4293,11.6867,0.0,0.65,0.0,0.0,0.0,0.0,-3.25067,13.3427,69.9973
200,17.182,9.0,215.541,52.576,11.6053,0.0,0.65,0.0773333,0.0,0.0,0.0,-3.25067,13.2053,70.0827
215,17.0873,9.0,216.459,52.152,11.524,0.0,0.65,0.106,0.0,0.0,0.0,-3.25067,13.07,69.896
230,16.98,8.6,216.0,51.5333,11.7847,0.0,0.65,0.434,0.0,0.0,0.0,-3.25067,12.952,69.44
245,16.8893,8.0,214.827,51.5147,11.7847,0.0,0.65,0.423333,0.0,0.0,0.0,-3.316,12.836,69.2293
300,16.8133,8.33333,214.784,50.9173,11.6053,0.0,0.65,0.950667,0.0,0.0,0.0,-3.12,12.712,69.4027
315,16.704,9.0,213.376,51.5573,11.524,0.0,0.65,0.346667,0.0,0.0,0.0,-3.38133,12.584,69.1707
330,16.5987,8.86667,211.968,51.688,11.6053,0.0,0.65,0.388667,0.0,0.0,0.0,-3.25067,12.4647,68.7733
345,16.5,8.0,211.552,51.4427,11.866,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,12.34,68.7867
400,16.3947,8.0,211.893,51.4773,11.7033,0.0,0.65,0.0,0.0,0.0,0.0,-3.12,12.1733,68.992
415,16.292,8.0,211.403,51.2053,11.5887,0.0,0.65,0.0773333,0.0,0.0,0.0,-3.25067,12.0573,69.2667
430,16.1953,8.0,211.04,50.9387,11.7847,0.0,0.65,0.268667,0.0,0.0,0.0,-3.12,11.97,69.6133
445,16.1013,8.0,211.467,50.8347,11.524,0.0,0.65,0.256,0.0,0.0,0.0,-3.18533,11.8767,69.6853
500,16.0067,8.0,210.827,50.8507,11.524,0.0,0.65,0.242667,0.0,0.0,0.0,-3.18533,11.76,69.5467
515,15.8973,8.0,210.101,50.7333,11.7033,0.0,0.65,0.668,0.0,0.0,0.0,-3.12,11.6507,68.592
530,15.7893,7.6,210.347,50.8667,11.5073,0.0,1.838,0.188,0.0,0.0,0.0,-3.12,11.524,68.1893
545,15.698,7.0,210.091,50.784,11.6053,0.0,45.9287,0.657333,0.0,0.0,0.0,-3.18533,11.4447,68.5173
600,15.5993,7.0,208.96,50.7227,11.622,0.0,418.277,0.278,0.0,71.68,0.0,-2.45667,11.3547,68.5893
615,15.5013,7.0,209.067,50.992,11.6053,0.0,611.84,0.0493333,222.208,2566.14,688.128,6.324,11.27,68.3653
630,15.4193,7.0,209.472,51.016,20.1407,0.0,612.309,0.0,3290.11,16454.0,4523.01,31.1633,11.19,68.2853
645,15.3373,7.0,208.309,50.9627,20.9213,0.0,613.717,0.0,6537.22,35722.6,10570.4,70.8187,11.1233,68.44
700,15.292,7.0,208.245,50.9173,21.264,0.0,615.509,0.119333,8709.12,47461.7,17072.8,113.205,11.1167,68.5013
715,15.244,7.0,208.416,51.0107,21.1647,0.0,616.512,0.0,10126.7,54744.4,24314.5,158.779,11.1833,68.2987
730,15.232,7.0,207.552,51.0107,20.742,0.0,617.664,0.0,11358.2,61008.6,31957.0,206.155,11.3327,68.0907
745,15.2127,7.0,207.925,51.168,21.02,0.0,618.603,0.0,12462.8,65426.8,39344.8,253.184,11.5187,67.0907
800,15.2413,7.0,208.224,51.2987,21.1467,0.0,619.712,0.106,14606.3,73113.6,49490.6,319.008,11.764,65.824
815,15.2893,7.8,208.405,51.4693,27.4147,0.0,620.011,0.0933333,14613.2,70265.5,53171.5,346.56,12.1273,65.0747
830,15.3527,9.0,208.992,51.4853,34.8173,0.0,620.437,0.393333,16699.4,76720.8,64009.6,422.72,12.5267,64.9493
845,15.4493,10.0,208.352,51.2533,41.3373,0.0,621.547,0.181333,18210.8,79762.8,71863.0,488.277,12.9487,64.904
900,15.6053,11.0667,209.408,51.2373,44.7627,0.0,622.229,0.166,17422.3,80855.0,76008.1,521.024,13.4147,64.8053
915,15.7587,12.0,208.8,50.816,46.3267,0.0,621.845,0.427333,15099.9,72379.1,72755.9,507.307,13.8907,64.4987
930,15.9647,12.3333,209.397,50.6373,51.4747,0.0,622.485,0.503333,15766.2,78080.7,85844.0,594.965,14.312,64.0773
945,16.2033,13.0,209.451,50.2507,51.9147,0.0,622.827,0.891333,15236.4,74151.3,90445.1,636.203,14.7493,63.6613
1000,16.4353,13.6667,209.675,50.0053,61.92,0.0,622.571,1.26267,14562.6,64490.2,90480.6,645.717,15.17,63.144
1015,16.706,15.0,210.229,49.8453,81.4827,0.0,623.552,1.196,15273.3,61186.0,95491.4,727.211,15.568,62.6907
1030,16.9727,15.0,210.848,49.6693,81.7413,0.0,623.979,0.696667,14841.9,48301.4,95518.7,732.459,16.002,62.1147
1045,17.2413,15.0,210.709,49.6373,75.4187,0.0,623.509,0.845333,14713.5,35674.8,91988.0,733.12,16.3973,61.8907
1100,17.5047,15.0,211.211,49.608,81.424,0.0,623.723,1.25,14812.5,28284.2,95491.4,800.768,16.828,61.464
1115,17.7833,15.8667,211.136,49.5813,81.6027,0.0,623.467,1.54467,12590.4,21899.9,93913.1,775.851,17.2213,60.936
1130,18.0467,16.0,211.584,49.5813,76.9413,0.0,622.571,1.35667,11430.9,16777.9,88618.3,708.267,17.6093,60.2933
1145,18.3133,16.0,212.352,49.6427,107.141,0.0,622.997,1.59467,13774.8,16391.5,95425.9,839.936,17.9693,59.408
1200,18.5573,16.0,212.619,49.712,70.7413,0.0,621.931,1.882,17242.8,11380.4,67106.1,619.68,18.2487,58.6533
1215,18.6807,16.0,212.32,50.072,31.056,0.0,618.603,2.066,17528.8,9511.25,34867.9,358.08,18.3767,57.5333
1230,18.8127,16.3333,212.523,50.3493,27.33,0.0,617.877,1.736,17091.9,12232.7,27962.0,353.856,18.3233,56.6507
1245,18.9693,17.7333,211.691,50.3467,64.9547,0.0,619.413,1.42333,27430.9,18188.3,62940.5,692.779,18.3733,57.552
1300,19.1667,17.6667,211.883,50.256,58.08,0.0,619.84,1.80533,32398.0,18333.7,57883.3,671.253,18.658,55.704
1315,19.3287,17.0,211.989,50.4347,61.328,0.0,619.883,2.33867,39884.1,18799.3,65071.8,684.288,18.8773,53.8
1330,19.5153,17.0,211.371,50.2027,65.0493,0.0,620.267,2.39067,50890.1,14813.5,67272.7,654.72,19.1333,53.5253
1345,19.5987,17.0,211.211,49.8533,20.644,0.0,617.664,2.23533,18949.5,8422.4,19910.0,248.715,19.194,49.832
1400,19.6427,17.0,209.696,48.7093,20.8233,0.0,617.195,1.77867,18648.4,11494.7,20267.7,273.909,18.934,49.8827
1415,19.7127,17.0,209.184,48.2533,20.6607,0.0,617.28,1.346,19128.3,12763.8,20060.2,274.357,18.784,50.6453
1430,19.7647,17.0,208.917,48.3387,21.002,0.0,617.28,1.13267,19178.8,13566.0,19738.6,272.533,18.6533,50.5093
1445,19.81,17.0,208.416,48.0293,23.6233,0.0,617.536,0.884,27813.2,14397.4,24149.3,333.397,18.574,50.816
1500,19.8667,17.0,208.245,47.832,34.0027,0.0,618.304,0.744,46003.5,16233.1,32247.8,443.061,18.5953,51.408
1515,19.9587,17.0,208.341,47.7733,29.0547,0.0,618.517,1.20733,41590.8,14984.5,26336.6,389.963,18.7773,51.9307
1530,19.9893,17.0,208.235,47.808,20.742,0.0,617.408,0.912667,17616.9,9231.7,13043.7,181.845,18.8633,52.096
1545,20.0233,17.0,207.808,47.5787,20.9207,0.0,616.64,0.882,20124.3,7182.34,13917.5,188.981,18.7627,51.88
1600,20.03,16.8667,207.104,47.5147,20.6427,0.0,616.64,0.484667,13660.8,7791.62,12003.3,176.651,18.6293,51.8587
1615,20.0333,16.0,207.008,47.6133,20.824,0.0,616.64,0.401333,10986.8,7992.32,9690.11,164.555,18.53,52.1253
1630,20.0267,16.0,206.507,47.704,20.8393,0.0,616.213,0.243333,9117.7,6687.74,7340.03,134.128,18.4587,52.3253
1645,20.0127,16.0,206.165,47.8,20.8227,0.0,616.0,0.49,7311.36,5662.72,5827.58,109.387,18.352,52.792
1700,19.982,16.0,206.219,48.0347,20.922,0.0,615.616,0.150667,5203.97,4652.03,4616.19,81.336,18.2573,52.7733
1715,19.95,16.0,205.792,48.0507,20.8233,0.0,615.36,0.044,4092.93,3720.19,3505.15,61.7973,18.1253,52.5307
1730,19.9,16.0,206.304,48.2667,20.8053,0.0,614.976,0.0,2917.38,2659.33,2566.14,42.216,17.984,53.4747
1745,19.8493,16.0,205.877,48.5733,19.7013,0.0,614.4,0.0,1899.52,1770.5,1734.66,25.67,17.846,53.832
1800,19.8067,15.5333,206.357,48.8907,11.524,0.0,614.4,0.036,774.144,566.272,387.072,11.6633,17.7133,55.4053
1815,19.7433,15.0,206.549,49.3947,11.5073,0.0,557.44,0.0,0.0,0.0,0.0,0.260667,17.5607,56.936
1830,19.6873,15.0,206.741,49.7867,11.524,0.0,145.251,0.0,0.0,0.0,0.0,-3.38133,17.4433,57.8187
1845,19.6127,15.0,207.435,50.096,11.426,0.0,9.30533,0.0,0.0,0.0,0.0,-3.512,17.2827,58.2
1900,19.5433,14.4667,207.541,50.3893,11.6053,0.0,1.09,0.0,0.0,0.0,0.0,-3.708,17.1333,59.0
1915,19.486,14.0,207.84,50.7973,11.524,0.0,0.65,0.036,0.0,0.0,0.0,-3.316,16.9807,60.1867
1930,19.408,14.0,207.68,51.112,11.6053,0.0,0.65,0.0,0.0,0.0,0.0,-3.57733,16.842,60.76
1945,19.336,14.0,207.776,51.3787,11.7033,0.0,0.65,0.0,0.0,0.0,0.0,-3.64267,16.7133,61.1093
2000,19.2667,14.0,208.96,51.6773,11.6053,0.0,0.65,0.0,0.0,0.0,0.0,-3.512,16.578,61.6187
2015,19.1933,14.0,209.813,51.9147,11.524,0.0,0.65,0.0,0.0,0.0,0.0,-3.57733,16.4253,62.2533
2030,19.11,14.0,210.219,52.064,11.524,0.0,0.65,0.0906667,0.0,0.0,0.0,-3.38133,16.238,62.4747
2045,19.0367,13.2667,210.656,52.0053,11.7847,0.0,0.65,0.0826667,0.0,0.0,0.0,-3.38133,16.1093,62.264
2100,18.9547,13.0,212.544,52.008,11.6867,0.0,0.65,0.160667,0.0,0.0,0.0,-3.64267,15.972,62.112
2115,18.88,13.0,213.525,51.9333,11.6053,0.0,0.65,0.0,0.0,0.0,0.0,-3.57733,15.822,61.984
2130,18.8,11.9333,213.44,51.872,11.524,0.0,0.65,0.052,0.0,0.0,0.0,-3.25067,15.6853,62.1013
2145,18.7047,11.0,214.315,51.7147,11.7847,0.0,0.65,0.444,0.0,0.0,0.0,-3.18533,15.5353,62.272
2200,18.6213,11.0,215.317,51.656,11.524,0.0,0.65,0.389333,0.0,0.0,0.0,-3.64267,15.39,62.432
2215,18.5413,11.0,215.925,51.6613,11.524,0.0,0.65,0.0,0.0,0.0,0.0,-3.25067,15.248,61.9627
2230,18.4453,11.0,215.936,51.5333,11.622,0.0,0.65,0.0,0.0,0.0,0.0,-3.44667,15.0767,61.408
2245,18.3533,11.0,216.117,51.3653,11.7847,0.0,0.65,0.0,0.0,0.0,0.0,-3.316,14.874,61.112
2300,18.26,11.0,215.925,51.3013,11.6867,0.0,0.65,0.0,0.0,0.0,0.0,-3.25067,14.7447,61.176
2315,18.1667,11.0,215.253,51.1573,11.622,0.0,0.65,0.305333,0.0,0.0,0.0,-3.44667,14.6433,62.1787
2330,18.0813,10.9333,215.243,51.1973,11.5073,0.0,0.65,0.0,0.0,0.0,0.0,-3.57733,14.5327,62.0667
2345,17.9833,10.2,216.149,51.1173,11.7847,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,14.3327,62.5813
0,17.882,9.46667,216.277,51.1467,11.524,0.0,0.65,0.0,0.0,0.0,0.0,-3.25067,14.0913,63.152
15,17.7847,9.0,218.016,51.1387,11.4427,0.0,0.65,0.0,0.0,0.0,0.0,-3.38133,13.9453,63.216
30,17.6907,9.0,219.765,51.1653,11.622,0.0,0.65,0.0,0.0,0.0,0.0,-3.316,13.7813,62.856
45,17.5887,9.0,219.467,51.008,11.6867,0.0,0.65,0.0386667,0.0,0.0,0.0,-3.25067,13.6193,62.72
100,17.4927,9.0,218.859,50.8907,11.6867,0.0,0.65,0.0,0.0,0.0,0.0,-3.38133,13.47,62.656
115,17.4033,9.0,217.376,50.7627,11.7033,0.0,0.65,0.181333,0.0,0.0,0.0,-3.25067,13.3513,62.624
130,17.32,9.0,215.328,50.68,11.524,0.0,0.65,0.078,0.0,0.0,0.0,-3.25067,13.2233,62.6347
145,17.1993,9.0,214.645,50.5653,11.6867,0.0,0.65,0.119333,0.0,0.0,0.0,-3.18533,13.056,62.68
200,17.0913,9.0,214.144,50.5093,11.6053,0.0,0.65,0.0773333,0.0,0.0,0.0,-3.316,12.91,63.104
215,16.99,9.0,213.173,50.504,11.524,0.0,0.65,0.0493333,0.0,0.0,0.0,-3.25067,12.806,62.888
230,16.9007,8.86667,212.139,50.4347,11.7033,0.0,0.65,0.036,0.0,0.0,0.0,-3.12,12.6933,62.8853
245,16.816,8.2,212.405,50.3867,11.524,0.0,0.65,0.204667,0.0,0.0,0.0,-3.12,12.586,63.1547
300,16.7227,8.0,210.741,50.3707,11.768,0.0,0.694,0.0,0.0,0.0,0.0,-3.25067,12.4353,63.0667
315,16.6067,8.0,209.984,50.3147,11.622,0.0,0.65,0.0573333,0.0,0.0,0.0,-3.12,12.3167,63.3467
330,16.4973,8.0,209.504,50.28,11.5073,0.0,0.65,0.0386667,0.0,0.0,0.0,-3.18533,12.2313,63.5093
345,16.402,8.0,209.568,50.2693,11.768,0.0,0.65,0.253333,0.0,0.0,0.0,-3.18533,12.1133,63.624
400,16.2947,7.8,209.173,50.328,11.7847,0.0,0.65,0.0,0.0,0.0,0.0,-3.18533,12.0053,63.5493
415,16.2027,7.06667,208.523,50.2987,11.6053,0.0,0.65,0.036,0.0,0.0,0.0,-3.18533,11.8887,63.6267
430,16.112,7.0,208.704,50.2827,11.7033,0.0,0.65,0.052,0.0,0.0,0.0,-3.18533,11.7887,63.688
445,16.0067,7.0,208.171,50.216,11.7847,0.0,0.65,0.134667,0.0,0.0,0.0,-3.10733,11.6793,63.9467
500,15.8973,7.0,207.168,50.1413,11.6053,0.0,0.65,0.592667,0.0,0.0,0.0,-3.18533,11.63,64.024
515,15.8033,7.0,207.765,50.1653,11.524,0.0,0.694,0.412,0.0,0.0,0.0,-3.12,11.5527,63.944
530,15.698,7.0,206.997,50.1253,11.524,0.0,3.11267,0.0853333,0.0,0.0,0.0,-3.25067,11.454,63.9333
545,15.6133,7.0,206.432,50.168,11.768,0.0,92.1167,0.165333,0.0,0.0,0.0,-3.316,11.3867,63.8213
600,15.5087,7.53333,206.528,50.168,11.7033,0.0,543.595,0.036,0.0,344.064,0.0,-1.65133,11.286,63.568
615,15.426,8.0,206.741,50.1467,12.808,0.0,611.797,0.0386667,437.248,3218.43,1254.4,9.384,11.202,63.6693
630,15.348,7.66667,206.229,50.1093,21.0833,0.0,612.523,0.08,4028.42,20851.7,5340.16,37.1927,11.1133,63.8347
645,15.2873,7.0,206.208,50.144,21.0667,0.0,614.016,0.088,7089.15,39604.2,11150.7,77.5707,11.07,63.8347
700,15.2293,7.0,206.197,50.1013,21.0833,0.0,615.744,0.0,9246.72,51757.1,18004.0,122.96,11.1133,63.6747
715,15.182,7.0,206.475,50.04,21.2467,0.0,617.067,0.0,10892.6,60740.9,25933.1,173.067,11.23,63.6267
730,15.1767,7.0,206.325,50.04,21.23,0.0,618.261,0.0646667,12075.0,67398.3,34271.2,224.309,11.41,62.768
745,15.182,7.93333,205.888,50.0693,21.67,0.0,619.456,0.0413333,13236.9,72212.5,42386.8,276.0,11.6513,61.632
800,15.2107,8.26667,206.443,50.0667,21.1473,0.0,620.48,0.0,14577.7,75358.2,50105.0,326.752,11.9873,60.8853
815,15.2813,9.86667,206.635,50.0693,30.5253,0.0,621.163,0.0,15373.0,76890.1,57578.8,376.96,12.3907,60.6107
830,15.3487,10.0,207.371,50.0,32.5907,0.0,621.76,0.0,16226.3,78277.3,64233.5,425.856,12.8353,60.816
845,15.4633,10.6667,206.923,49.9253,41.3547,0.0,622.272,0.129333,17200.5,78785.2,70391.1,473.173,13.328,60.832
900,15.624,12.3333,207.584,49.7413,43.324,0.0,622.613,0.296667,16585.4,80906.9,75896.1,516.395,13.8167,60.9093
915,15.8173,13.0,207.36,49.4827,52.176,0.0,622.869,0.384,15487.7,80538.3,80997.0,559.125,14.322,61.0
930,16.0367,13.6,207.712,49.1653,51.5733,0.0,623.083,0.414667,14377.0,77936.0,85292.4,598.571,14.8433,60.632
945,16.2913,14.0,208.053,48.9147,51.9973,0.0,623.211,0.516667,13566.6,74129.4,89636.9,639.04,15.344,60.4027
1000,16.5513,14.0,208.16,48.7893,68.2773,0.0,623.211,0.706,12885.3,67179.9,93590.9,672.341,15.8113,59.872
1015,16.822,15.8667,208.597,48.656,81.504,0.0,624.32,0.514,11932.3,58534.6,95682.6,706.219,16.28,59.4107
1030,17.0853,16.5333,209.173,48.5333,81.4827,0.0,624.491,0.786667,11236.0,47351.1,95671.6,735.275,16.7313,58.8587
1045,17.4007,17.0,209.248,48.448,81.0213,0.0,624.277,0.918667,10685.1,35273.4,95573.3,759.765,17.2267,58.272
1100,17.6733,17.0,209.611,48.448,81.6027,0.0,624.192,1.068,10257.4,25791.1,95518.7,781.44,17.7033,57.912
1115,17.954,17.0,210.027,48.496,81.5013,0.0,623.68,1.62467,9884.67,19988.5,95513.3,801.835,18.1967,57.3227
1130,18.2433,17.0,210.827,48.7147,81.5627,0.0,623.595,1.64,9597.95,16397.7,95513.3,817.365,18.6027,56.432
1145,18.5493,17.3333,211.179,48.8347,81.424,0.0,622.955,1.946,9963.52,14196.7,95436.8,829.568,18.934,55.6507
1200,18.8327,18.0,211.499,48.8987,81.1813,0.0,622.784,2.194,11466.8,11731.6,95436.8,838.485,19.2733,55.008
1215,19.0933,18.0,212.0,49.0853,81.1813,0.0,622.699,2.24467,14490.3,10577.6,95436.8,842.325,19.59,54.3813
1230,19.368,18.3333,211.819,49.16,81.424,0.0,622.059,2.26867,19470.3,10556.4,95152.8,837.632,19.9193,53.1067
1245,19.6267,19.0,212.341,49.2853,81.0027,0.0,621.632,2.08733,26759.2,9863.17,93738.3,833.28,20.218,52.5387
1300,19.8727,19.0,212.608,49.4053,81.1813,0.0,621.717,1.79867,36986.9,9196.54,91291.6,823.509,20.5507,52.0027
1315,20.1013,19.0,212.704,49.4587,80.8613,0.0,621.632,2.336,49124.7,9010.18,87567.0,810.283,20.92,51.6213
1330,20.3473,19.0,212.107,49.568,80.8427,0.0,621.12,2.27333,62595.1,9117.7,82875.7,792.363,21.2613,51.0587
1345,20.572,19.0,212.245,49.6933,80.9227,0.0,620.779,2.32533,73850.9,9060.35,77862.2,768.213,21.5413,50.24
1400,20.7627,19.0,212.576,49.9653,77.4373,0.0,620.48,2.34667,81660.6,9031.68,73018.0,743.509,21.7827,49.904
1415,20.968,20.0,211.616,49.992,51.24,0.0,620.181,2.274,89331.0,9124.86,67171.7,713.856,22.0053,49.3733
1430,21.1613,20.0,211.883,50.056,50.9787,0.0,619.84,2.17067,93159.4,9239.55,60937.6,683.733,22.1587,48.2373
1445,21.344,19.2667,211.413,49.4053,51.1573,0.0,619.84,2.24467,94295.4,9253.89,54441.3,646.613,22.232,47.424
1500,21.5,19.0,211.072,48.4827,44.4973,0.0,619.712,2.112,94552.1,9067.52,46880.1,607.381,22.2053,46.9947
1515,21.6333,19.0,209.877,47.1653,41.4173,0.0,619.2,2.29733,91542.9,8608.77,38936.6,564.971,22.212,47.9253
1530,21.7333,18.8667,210.059,46.8027,37.8267,0.0,618.859,1.96067,90652.7,8178.69,31253.8,519.424,22.1333,47.5307
1545,21.812,18.0,208.821,46.3733,31.0453,0.0,618.603,2.25,91652.1,7927.81,24481.8,472.363,21.896,46.9653
1600,21.864,18.0,207.787,46.0587,22.8413,0.0,618.176,2.38,89402.0,7719.94,19208.9,423.467,21.5947,46.8293
1615,21.872,18.0,207.403,45.7013,20.742,0.0,617.92,1.852,83962.5,7512.06,15360.0,373.056,21.22,47.2053
1630,21.872,18.0,206.411,45.5547,20.8393,0.0,617.877,1.622,79806.5,7289.86,12419.1,320.821,20.896,47.5227
1645,21.8547,18.0,205.76,45.424,20.562,0.0,617.579,1.82067,75063.3,7038.98,10328.4,269.152,20.5813,47.6453
1700,21.796,18.0,206.539,45.3867,20.8227,0.0,617.237,1.86333,69539.2,6601.73,8809.47,217.291,20.2467,48.2347
1715,21.724,18.0,206.923,45.4907,20.562,0.0,616.725,1.534,62510.4,5841.92,7598.08,165.051,19.9193,48.7147
1730,21.656,18.0,206.859,45.5653,20.84,0.0,616.384,1.13267,31921.5,3913.73,4859.9,84.96,19.6307,49.24
1745,21.5733,17.6667,206.528,45.792,20.742,0.0,615.211,0.836667,3483.65,2214.91,2085.89,25.2387,19.3953,49.68
1800,21.4787,17.0,206.187,45.7333,17.7013,0.0,614.4,1.054,2265.09,1354.75,1340.42,14.788,19.1293,49.832
1815,21.4053,17.0,207.104,46.112,11.2467,0.0,614.016,0.216,358.4,0.0,0.0,1.288,18.8733,51.6507
1830,21.3,16.6667,206.837,46.7387,11.6867,0.0,304.939,0.316,0.0,0.0,0.0,-3.96933,18.6447,53.7253
1845,21.1987,16.5333,206.517,47.1547,11.4427,0.0,25.1567,0.867333,0.0,0.0,0.0,-3.96933,18.3707,54.84
1900,21.1027,16.3333,207.979,47.6293,11.3447,0.0,1.442,0.290667,0.0,0.0,0.0,-3.77333,18.1453,56.0
1915,21.0027,15.0,208.309,48.0453,11.426,0.0,0.65,0.240667,0.0,0.0,0.0,-3.708,17.914,57.2213
1930,20.896,15.0,207.84,48.432,11.4093,0.0,0.65,0.0,0.0,0.0,0.0,-3.512,17.7,58.1867
1945,20.8093,15.0,208.992,48.8613,11.524,0.0,0.65,0.0,0.0,0.0,0.0,-3.64267,17.4927,59.0987
2000,20.7107,15.0,209.28,49.1733,11.5887,0.0,0.65,0.0,0.0,0.0,0.0,-3.512,17.2827,59.5707
2015,20.612,14.0667,209.803,49.464,11.524,0.0,0.65,0.0,0.0,0.0,0.0,-3.512,17.1027,59.8213
2030,20.5147,14.0,210.944,49.6667,11.6867,0.0,0.65,0.0,0.0,0.0,0.0,-3.512,16.8927,60.5067
2045,20.4233,14.0,210.517,49.8107,11.524,0.0,0.65,0.0,0.0,0.0,0.0,-3.38133,16.6993,60.968
2100,20.314,13.8667,211.243,49.864,11.6053,0.0,0.65,0.0,0.0,0.0,0.0,-3.512,16.5067,60.88
2115,20.2,13.0,212.672,49.896,11.4427,0.0,0.65,0.0,0.0,0.0,0.0,-3.64267,16.294,61.296
2130,20.096,13.0,213.387,49.9067,11.524,0.0,0.65,0.230667,0.0,0.0,0.0,-3.38133,16.1053,62.0373
2145,19.9907,13.0,215.136,49.856,11.6053,0.0,0.65,0.134667,0.0,0.0,0.0,-3.512,15.9767,61.752
2200,19.866,12.7333,215.563,49.744,11.6053,0.0,0.65,0.0413333,0.0,0.0,0.0,-3.57733,15.8047,61.4613
2215,19.7547,11.4,216.469,49.4747,11.524,0.0,0.65,0.591333,0.0,0.0,0.0,-3.512,15.5867,60.9813
2230,19.6307,10.8,217.163,49.312,11.6867,0.0,0.65,0.190667,0.0,0.0,0.0,-3.38133,15.362,60.512
2245,19.506,10.4667,216.96,49.0613,11.426,0.0,0.65,0.264667,0.0,0.0,0.0,-3.25067,15.1233,59.8373
2300,19.374,10.0,215.915,48.8453,11.6053,0.0,0.65,0.682,0.0,0.0,0.0,-3.316,14.91,59.3493
2315,19.2467,10.0,215.072,48.7093,11.524,0.0,0.65,0.175333,0.0,0.0,0.0,-3.38133,14.732,59.7387
2330,19.118,10.0,213.653,48.5653,11.7847,0.0,0.65,0.163333,0.0,0.0,0.0,-3.25067,14.5273,59.4347
2345,18.9833,10.0,213.941,48.56,11.5073,0.0,0.65,0.24,0.0,0.0,0.0,-3.38133,14.3653,59.9093
0,18.8767,10.0,212.811,48.512,11.6053,0.0,0.65,0.446,0.0,0.0,0.0,-3.38133,14.1973,59.888
15,18.7547,9.33333,212.533,48.4,11.524,0.0,0.65,0.42,0.0,0.0,0.0,-3.25067,14.01,59.1147
30,18.612,9.0,212.064,48.2187,11.7847,0.0,0.65,0.368667,0.0,0.0,0.0,-3.316,13.8113,57.736
45,18.498,9.0,210.912,47.8933,11.622,0.0,0.65,0.0,0.0,0.0,0.0,-3.316,13.6393,57.528
100,18.36,8.6,211.424,47.9573,11.4427,0.0,0.65,0.0,0.0,0.0,0.0,-3.17267,13.4513,57.7467
115,18.2353,8.0,210.421,47.928,11.6053,0.0,0.65,0.072,0.0,0.0,0.0,-3.316,13.2973,57.9467
130,18.1113,8.0,210.187,47.9493,11.7033,0.0,0.65,0.0386667,0.0,0.0,0.0,-3.44667,13.1373,57.8773
