MWG,NWG,KWG,MDIMC,NDIMC,MDIMA,NDIMB,KWI,VWM,VWN,STRM,STRN,SA,SB,Time
0,2,1,0,-1,-1,0,0,-1,1,0,1,1,0,40.1225
0,2,1,0,-1,-1,0,0,-1,1,0,1,1,1,40.0925
0,2,1,0,-1,-1,0,0,-1,1,1,0,0,0,48.89999999999999
0,2,1,0,-1,-1,0,0,-1,1,1,0,0,1,74.70500000000001
0,2,1,0,-1,-1,0,0,-1,1,1,0,1,0,43.8325
0,2,1,0,-1,-1,0,0,-1,1,1,0,1,1,42.21
0,2,1,0,-1,-1,0,0,-1,1,1,1,0,0,50.735
0,2,1,0,-1,-1,0,0,-1,1,1,1,0,1,70.51249999999999
0,2,1,0,-1,-1,0,0,-1,1,1,1,1,0,40.112500000000004
0,2,1,0,-1,-1,0,0,-1,1,1,1,1,1,40.934999999999995
0,2,1,0,-1,-1,0,0,-1,2,0,0,0,0,46.542500000000004
0,2,1,0,-1,-1,0,0,-1,2,0,0,0,1,74.64999999999999
0,2,1,0,-1,-1,0,0,-1,2,0,0,1,0,40.042500000000004
0,2,1,0,-1,-1,0,0,-1,2,0,0,1,1,46.417500000000004
0,2,1,0,-1,-1,0,0,-1,2,0,1,0,0,46.74249999999999
0,2,1,0,-1,-1,0,0,-1,2,0,1,0,1,75.3325
0,2,1,0,-1,-1,0,0,-1,2,0,1,1,0,40.5325
0,2,1,0,-1,-1,0,0,-1,2,0,1,1,1,46.19
0,2,1,0,-1,-1,0,0,-1,2,1,0,0,0,47.3825
0,2,1,0,-1,-1,0,0,-1,2,1,0,0,1,76.10749999999999
0,2,1,0,-1,-1,0,0,-1,2,1,0,1,0,40.5775
0,2,1,0,-1,-1,0,0,-1,2,1,0,1,1,46.995
0,2,1,0,-1,-1,0,0,-1,2,1,1,0,0,48.025
0,2,1,0,-1,-1,0,0,-1,2,1,1,0,1,76.555
0,2,1,0,-1,-1,0,0,-1,2,1,1,1,0,42.29
0,2,1,0,-1,-1,0,0,-1,2,1,1,1,1,48.475
0,2,1,0,-1,-1,0,0,0,-1,0,0,0,0,48.940000000000005
0,2,1,0,-1,-1,0,0,0,-1,0,0,0,1,99.91
0,2,1,0,-1,-1,0,0,0,-1,0,0,1,0,48.575
0,2,1,0,-1,-1,0,0,0,-1,0,0,1,1,60.53750000000001
0,2,1,0,-1,-1,0,0,0,-1,0,1,0,0,56.427499999999995
0,2,1,0,-1,-1,0,0,0,-1,0,1,0,1,79.535
0,2,1,0,-1,-1,0,0,0,-1,0,1,1,0,55.345
0,2,1,0,-1,-1,0,0,0,-1,0,1,1,1,50.5525
0,2,1,0,-1,-1,0,0,0,-1,1,0,0,0,48.4125
0,2,1,0,-1,-1,0,0,0,-1,1,0,0,1,99.2075
0,2,1,0,-1,-1,0,0,0,-1,1,0,1,0,47.315
0,2,1,0,-1,-1,0,0,0,-1,1,0,1,1,66.1825
0,2,1,0,-1,-1,0,0,0,-1,1,1,0,0,56.207499999999996
0,2,1,0,-1,-1,0,0,0,-1,1,1,0,1,77.22749999999999
0,2,1,0,-1,-1,0,0,0,-1,1,1,1,0,53.015
0,2,1,0,-1,-1,0,0,0,-1,1,1,1,1,50.9525
0,2,1,0,-1,-1,0,0,0,0,0,0,0,0,41.72
0,2,1,0,-1,-1,0,0,0,0,0,0,0,1,75.145
0,2,1,0,-1,-1,0,0,0,0,0,0,1,0,36.9775
0,2,1,0,-1,-1,0,0,0,0,0,0,1,1,50.32
0,2,1,0,-1,-1,0,0,0,0,0,1,0,0,44.7975
0,2,1,0,-1,-1,0,0,0,0,0,1,0,1,65.255
0,2,1,0,-1,-1,0,0,0,0,0,1,1,0,37.730000000000004
0,2,1,0,-1,-1,0,0,0,0,0,1,1,1,38.207499999999996
0,2,1,0,-1,-1,0,0,0,0,1,0,0,0,41.6125
0,2,1,0,-1,-1,0,0,0,0,1,0,0,1,82.38499999999999
0,2,1,0,-1,-1,0,0,0,0,1,0,1,0,36.864999999999995
0,2,1,0,-1,-1,0,0,0,0,1,0,1,1,47.175
0,2,1,0,-1,-1,0,0,0,0,1,1,0,0,44.745
0,2,1,0,-1,-1,0,0,0,0,1,1,0,1,67.6125
0,2,1,0,-1,-1,0,0,0,0,1,1,1,0,37.765
0,2,1,0,-1,-1,0,0,0,0,1,1,1,1,38.002500000000005
0,2,1,0,-1,-1,0,0,0,1,0,0,0,0,44.4175
0,2,1,0,-1,-1,0,0,0,1,0,0,0,1,70.4425
0,2,1,0,-1,-1,0,0,0,1,0,0,1,0,43.477500000000006
0,2,1,0,-1,-1,0,0,0,1,0,0,1,1,39.725
0,2,1,0,-1,-1,0,0,0,1,0,1,0,0,44.542500000000004
0,2,1,0,-1,-1,0,0,0,1,0,1,0,1,63.44
0,2,1,0,-1,-1,0,0,0,1,0,1,1,0,40.9475
0,2,1,0,-1,-1,0,0,0,1,0,1,1,1,33.8275
0,2,1,0,-1,-1,0,0,0,1,1,0,0,0,44.4975
0,2,1,0,-1,-1,0,0,0,1,1,0,0,1,68.28500000000001
0,2,1,0,-1,-1,0,0,0,1,1,0,1,0,43.445
0,2,1,0,-1,-1,0,0,0,1,1,0,1,1,40.3725
0,2,1,0,-1,-1,0,0,0,1,1,1,0,0,44.545
0,2,1,0,-1,-1,0,0,0,1,1,1,0,1,61.9125
0,2,1,0,-1,-1,0,0,0,1,1,1,1,0,41.2425
0,2,1,0,-1,-1,0,0,0,1,1,1,1,1,33.8975
0,2,1,0,-1,-1,0,0,0,2,0,0,0,0,49.417500000000004
0,2,1,0,-1,-1,0,0,0,2,0,0,0,1,72.75999999999999
0,2,1,0,-1,-1,0,0,0,2,0,0,1,0,38.707499999999996
0,2,1,0,-1,-1,0,0,0,2,0,0,1,1,43.47
0,2,1,0,-1,-1,0,0,0,2,0,1,0,0,48.144999999999996
0,2,1,0,-1,-1,0,0,0,2,0,1,0,1,74.05
0,2,1,0,-1,-1,0,0,0,2,0,1,1,0,40.135000000000005
0,2,1,0,-1,-1,0,0,0,2,0,1,1,1,41.905
0,2,1,0,-1,-1,0,0,0,2,1,0,0,0,49.32
0,2,1,0,-1,-1,0,0,0,2,1,0,0,1,75.515
0,2,1,0,-1,-1,0,0,0,2,1,0,1,0,38.6275
0,2,1,0,-1,-1,0,0,0,2,1,0,1,1,42.927499999999995
0,2,1,0,-1,-1,0,0,0,2,1,1,0,0,48.449999999999996
0,2,1,0,-1,-1,0,0,0,2,1,1,0,1,75.5725
0,2,1,0,-1,-1,0,0,0,2,1,1,1,0,40.107499999999995
0,2,1,0,-1,-1,0,0,0,2,1,1,1,1,43.900000000000006
0,2,1,0,-1,-1,0,1,-1,-1,0,0,0,0,48.817499999999995
0,2,1,0,-1,-1,0,1,-1,-1,0,0,0,1,97.09
0,2,1,0,-1,-1,0,1,-1,-1,0,0,1,0,48.6
0,2,1,0,-1,-1,0,1,-1,-1,0,0,1,1,61.3875
0,2,1,0,-1,-1,0,1,-1,-1,0,1,0,0,56.675
0,2,1,0,-1,-1,0,1,-1,-1,0,1,0,1,75.28999999999999
0,2,1,0,-1,-1,0,1,-1,-1,0,1,1,0,57.5825
0,2,1,0,-1,-1,0,1,-1,-1,0,1,1,1,47.467499999999994
0,2,1,0,-1,-1,0,1,-1,-1,1,0,0,0,47.13
0,2,1,0,-1,-1,0,1,-1,-1,1,0,0,1,99.74
0,2,1,0,-1,-1,0,1,-1,-1,1,0,1,0,47.3575
0,2,1,0,-1,-1,0,1,-1,-1,1,0,1,1,60.1375
0,2,1,0,-1,-1,0,1,-1,-1,1,1,0,0,57.805
0,2,1,0,-1,-1,0,1,-1,-1,1,1,0,1,73.65249999999999
0,2,1,0,-1,-1,0,1,-1,-1,1,1,1,0,57.227500000000006
0,2,1,0,-1,-1,0,1,-1,-1,1,1,1,1,52.005
0,2,1,0,-1,-1,0,1,-1,0,0,0,0,0,39.815
0,2,1,0,-1,-1,0,1,-1,0,0,0,0,1,74.855
0,2,1,0,-1,-1,0,1,-1,0,0,0,1,0,40.01
0,2,1,0,-1,-1,0,1,-1,0,0,0,1,1,50.5675
0,2,1,0,-1,-1,0,1,-1,0,0,1,0,0,43.8375
0,2,1,0,-1,-1,0,1,-1,0,0,1,0,1,68.19999999999999
0,2,1,0,-1,-1,0,1,-1,0,0,1,1,0,45.794999999999995
0,2,1,0,-1,-1,0,1,-1,0,0,1,1,1,37.815
0,2,1,0,-1,-1,0,1,-1,0,1,0,0,0,39.605000000000004
0,2,1,0,-1,-1,0,1,-1,0,1,0,0,1,73.20249999999999
0,2,1,0,-1,-1,0,1,-1,0,1,0,1,0,40.19
0,2,1,0,-1,-1,0,1,-1,0,1,0,1,1,46.5975
0,2,1,0,-1,-1,0,1,-1,0,1,1,0,0,43.505
0,2,1,0,-1,-1,0,1,-1,0,1,1,0,1,65.4225
0,2,1,0,-1,-1,0,1,-1,0,1,1,1,0,44.1325
0,2,1,0,-1,-1,0,1,-1,0,1,1,1,1,39.3475
0,2,1,0,-1,-1,0,1,-1,1,0,0,0,0,37.574999999999996
0,2,1,0,-1,-1,0,1,-1,1,0,0,0,1,66.99000000000001
0,2,1,0,-1,-1,0,1,-1,1,0,0,1,0,41.2575
0,2,1,0,-1,-1,0,1,-1,1,0,0,1,1,41.95
0,2,1,0,-1,-1,0,1,-1,1,0,1,0,0,37.6775
0,2,1,0,-1,-1,0,1,-1,1,0,1,0,1,60.275000000000006
0,2,1,0,-1,-1,0,1,-1,1,0,1,1,0,41.885
0,2,1,0,-1,-1,0,1,-1,1,0,1,1,1,39.932500000000005
0,2,1,0,-1,-1,0,1,-1,1,1,0,0,0,37.57
0,2,1,0,-1,-1,0,1,-1,1,1,0,0,1,67.91749999999999
0,2,1,0,-1,-1,0,1,-1,1,1,0,1,0,41.58
0,2,1,0,-1,-1,0,1,-1,1,1,0,1,1,47.5
0,2,1,0,-1,-1,0,1,-1,1,1,1,0,0,38.677499999999995
0,2,1,0,-1,-1,0,1,-1,1,1,1,0,1,64.545
0,2,1,0,-1,-1,0,1,-1,1,1,1,1,0,42.2275
0,2,1,0,-1,-1,0,1,-1,1,1,1,1,1,37.3625
0,2,1,0,-1,-1,0,1,-1,2,0,0,0,0,39.662499999999994
0,2,1,0,-1,-1,0,1,-1,2,0,0,0,1,69.3725
0,2,1,0,-1,-1,0,1,-1,2,0,0,1,0,40.92
0,2,1,0,-1,-1,0,1,-1,2,0,0,1,1,45.135000000000005
0,2,1,0,-1,-1,0,1,-1,2,0,1,0,0,39.8625
0,2,1,0,-1,-1,0,1,-1,2,0,1,0,1,69.7325
0,2,1,0,-1,-1,0,1,-1,2,0,1,1,0,41.0775
0,2,1,0,-1,-1,0,1,-1,2,0,1,1,1,46.5275
0,2,1,0,-1,-1,0,1,-1,2,1,0,0,0,40.035
0,2,1,0,-1,-1,0,1,-1,2,1,0,0,1,69.7675
0,2,1,0,-1,-1,0,1,-1,2,1,0,1,0,41.315
0,2,1,0,-1,-1,0,1,-1,2,1,0,1,1,45.4
0,2,1,0,-1,-1,0,1,-1,2,1,1,0,0,39.690000000000005
0,2,1,0,-1,-1,0,1,-1,2,1,1,0,1,69.8275
0,2,1,0,-1,-1,0,1,-1,2,1,1,1,0,41.245000000000005
0,2,1,0,-1,-1,0,1,-1,2,1,1,1,1,44.084999999999994
0,2,1,0,-1,-1,0,1,0,-1,0,0,0,0,46.6325
0,2,1,0,-1,-1,0,1,0,-1,0,0,0,1,93.27749999999999
0,2,1,0,-1,-1,0,1,0,-1,0,0,1,0,46.945
0,2,1,0,-1,-1,0,1,0,-1,0,0,1,1,62.41
0,2,1,0,-1,-1,0,1,0,-1,0,1,0,0,52.66
0,2,1,0,-1,-1,0,1,0,-1,0,1,0,1,77.16
0,2,1,0,-1,-1,0,1,0,-1,0,1,1,0,56.0325
0,2,1,0,-1,-1,0,1,0,-1,0,1,1,1,47.8825
0,2,1,0,-1,-1,0,1,0,-1,1,0,0,0,46.64
0,2,1,0,-1,-1,0,1,0,-1,1,0,0,1,93.61
0,2,1,0,-1,-1,0,1,0,-1,1,0,1,0,46.25750000000001
0,2,1,0,-1,-1,0,1,0,-1,1,0,1,1,64.11
0,2,1,0,-1,-1,0,1,0,-1,1,1,0,0,52.66
0,2,1,0,-1,-1,0,1,0,-1,1,1,0,1,76.4375
0,2,1,0,-1,-1,0,1,0,-1,1,1,1,0,55.7625
0,2,1,0,-1,-1,0,1,0,-1,1,1,1,1,49.27499999999999
0,2,1,0,-1,-1,0,1,0,0,0,0,0,0,37.135
0,2,1,0,-1,-1,0,1,0,0,0,0,0,1,77.6525
0,2,1,0,-1,-1,0,1,0,0,0,0,1,0,37.962500000000006
0,2,1,0,-1,-1,0,1,0,0,0,0,1,1,43.14
0,2,1,0,-1,-1,0,1,0,0,0,1,0,0,39.865
0,2,1,0,-1,-1,0,1,0,0,0,1,0,1,64.41499999999999
0,2,1,0,-1,-1,0,1,0,0,0,1,1,0,42.0425
0,2,1,0,-1,-1,0,1,0,0,0,1,1,1,37.435
0,2,1,0,-1,-1,0,1,0,0,1,0,0,0,37.1275
0,2,1,0,-1,-1,0,1,0,0,1,0,0,1,77.495
0,2,1,0,-1,-1,0,1,0,0,1,0,1,0,37.9875
0,2,1,0,-1,-1,0,1,0,0,1,0,1,1,44.644999999999996
0,2,1,0,-1,-1,0,1,0,0,1,1,0,0,39.862500000000004
0,2,1,0,-1,-1,0,1,0,0,1,1,0,1,65.8325
0,2,1,0,-1,-1,0,1,0,0,1,1,1,0,41.3425
0,2,1,0,-1,-1,0,1,0,0,1,1,1,1,37.7525
0,2,1,0,-1,-1,0,1,0,1,0,0,0,0,37.225
0,2,1,0,-1,-1,0,1,0,1,0,0,0,1,63.832499999999996
0,2,1,0,-1,-1,0,1,0,1,0,0,1,0,35.2225
0,2,1,0,-1,-1,0,1,0,1,0,0,1,1,36.34
0,2,1,0,-1,-1,0,1,0,1,0,1,0,0,38.0375
0,2,1,0,-1,-1,0,1,0,1,0,1,0,1,59.8775
0,2,1,0,-1,-1,0,1,0,1,0,1,1,0,35.4
0,2,1,0,-1,-1,0,1,0,1,0,1,1,1,31.8375
0,2,1,0,-1,-1,0,1,0,1,1,0,0,0,37.2075
0,2,1,0,-1,-1,0,1,0,1,1,0,0,1,64.41499999999999
0,2,1,0,-1,-1,0,1,0,1,1,0,1,0,35.2075
0,2,1,0,-1,-1,0,1,0,1,1,0,1,1,36.03
0,2,1,0,-1,-1,0,1,0,1,1,1,0,0,38.0125
0,2,1,0,-1,-1,0,1,0,1,1,1,0,1,61.9675
0,2,1,0,-1,-1,0,1,0,1,1,1,1,0,35.2825
0,2,1,0,-1,-1,0,1,0,1,1,1,1,1,32.55
0,2,1,0,-1,-1,0,1,0,2,0,0,0,0,38.27250000000001
0,2,1,0,-1,-1,0,1,0,2,0,0,0,1,69.2475
0,2,1,0,-1,-1,0,1,0,2,0,0,1,0,37.7575
0,2,1,0,-1,-1,0,1,0,2,0,0,1,1,40.04
0,2,1,0,-1,-1,0,1,0,2,0,1,0,0,38.477500000000006
0,2,1,0,-1,-1,0,1,0,2,0,1,0,1,69.38
0,2,1,0,-1,-1,0,1,0,2,0,1,1,0,37.12
0,2,1,0,-1,-1,0,1,0,2,0,1,1,1,40.165
0,2,1,0,-1,-1,0,1,0,2,1,0,0,0,38.1125
0,2,1,0,-1,-1,0,1,0,2,1,0,0,1,68.9575
0,2,1,0,-1,-1,0,1,0,2,1,0,1,0,37.7375
0,2,1,0,-1,-1,0,1,0,2,1,0,1,1,40.43000000000001
0,2,1,0,-1,-1,0,1,0,2,1,1,0,0,38.555
0,2,1,0,-1,-1,0,1,0,2,1,1,0,1,69.64
0,2,1,0,-1,-1,0,1,0,2,1,1,1,0,37.2
0,2,1,0,-1,-1,0,1,0,2,1,1,1,1,41.025
0,2,1,0,-1,-1,1,0,-1,-1,0,0,0,0,49.605000000000004
0,2,1,0,-1,-1,1,0,-1,-1,0,0,0,1,80.5025
0,2,1,0,-1,-1,1,0,-1,-1,0,0,1,0,49.83
0,2,1,0,-1,-1,1,0,-1,-1,0,0,1,1,54.1925
0,2,1,0,-1,-1,1,0,-1,-1,0,1,0,0,53.55
0,2,1,0,-1,-1,1,0,-1,-1,0,1,0,1,74.71000000000001
0,2,1,0,-1,-1,1,0,-1,-1,0,1,1,0,56.185
0,2,1,0,-1,-1,1,0,-1,-1,0,1,1,1,45.089999999999996
0,2,1,0,-1,-1,1,0,-1,-1,1,0,0,0,49.4575
0,2,1,0,-1,-1,1,0,-1,-1,1,0,0,1,83.2325
0,2,1,0,-1,-1,1,0,-1,-1,1,0,1,0,49.3625
0,2,1,0,-1,-1,1,0,-1,-1,1,0,1,1,51.7975
0,2,1,0,-1,-1,1,0,-1,-1,1,1,0,0,52.207499999999996
0,2,1,0,-1,-1,1,0,-1,-1,1,1,0,1,78.3725
0,2,1,0,-1,-1,1,0,-1,-1,1,1,1,0,57.86750000000001
0,2,1,0,-1,-1,1,0,-1,-1,1,1,1,1,46.285
0,2,1,0,-1,-1,1,0,-1,0,0,0,0,0,43.94
0,2,1,0,-1,-1,1,0,-1,0,0,0,0,1,73.315
0,2,1,0,-1,-1,1,0,-1,0,0,0,1,0,41.35
0,2,1,0,-1,-1,1,0,-1,0,0,0,1,1,43.76
0,2,1,0,-1,-1,1,0,-1,0,0,1,0,0,49.72
0,2,1,0,-1,-1,1,0,-1,0,0,1,0,1,70.66
0,2,1,0,-1,-1,1,0,-1,0,0,1,1,0,46.195
0,2,1,0,-1,-1,1,0,-1,0,0,1,1,1,39.9575
0,2,1,0,-1,-1,1,0,-1,0,1,0,0,0,44.5675
0,2,1,0,-1,-1,1,0,-1,0,1,0,0,1,81.84
0,2,1,0,-1,-1,1,0,-1,0,1,0,1,0,41.3775
0,2,1,0,-1,-1,1,0,-1,0,1,0,1,1,43.785
0,2,1,0,-1,-1,1,0,-1,0,1,1,0,0,49.6125
0,2,1,0,-1,-1,1,0,-1,0,1,1,0,1,72.17750000000001
0,2,1,0,-1,-1,1,0,-1,0,1,1,1,0,44.125
0,2,1,0,-1,-1,1,0,-1,0,1,1,1,1,39.72
0,2,1,0,-1,-1,1,0,-1,1,0,0,0,0,50.269999999999996
0,2,1,0,-1,-1,1,0,-1,1,0,0,0,1,72.4725
0,2,1,0,-1,-1,1,0,-1,1,0,0,1,0,41.02
0,2,1,0,-1,-1,1,0,-1,1,0,0,1,1,44.6
0,2,1,0,-1,-1,1,0,-1,1,0,1,0,0,50.0625
0,2,1,0,-1,-1,1,0,-1,1,0,1,0,1,72.48750000000001
0,2,1,0,-1,-1,1,0,-1,1,0,1,1,0,41.14
0,2,1,0,-1,-1,1,0,-1,1,0,1,1,1,40.925
0,2,1,0,-1,-1,1,0,-1,1,1,0,0,0,50.03
0,2,1,0,-1,-1,1,0,-1,1,1,0,0,1,72.55
0,2,1,0,-1,-1,1,0,-1,1,1,0,1,0,44.7575
0,2,1,0,-1,-1,1,0,-1,1,1,0,1,1,41.54
0,2,1,0,-1,-1,1,0,-1,1,1,1,0,0,51.029999999999994
0,2,1,0,-1,-1,1,0,-1,1,1,1,0,1,72.4125
0,2,1,0,-1,-1,1,0,-1,1,1,1,1,0,40.290000000000006
0,2,1,0,-1,-1,1,0,-1,1,1,1,1,1,36.81
0,2,1,0,-1,-1,1,0,0,-1,0,0,0,0,47.83
0,2,1,0,-1,-1,1,0,0,-1,0,0,0,1,73.35499999999999
0,2,1,0,-1,-1,1,0,0,-1,0,0,1,0,48.015
0,2,1,0,-1,-1,1,0,0,-1,0,0,1,1,47.4925
0,2,1,0,-1,-1,1,0,0,-1,0,1,0,0,56.01
0,2,1,0,-1,-1,1,0,0,-1,0,1,0,1,71.7225
0,2,1,0,-1,-1,1,0,0,-1,0,1,1,0,54.900000000000006
0,2,1,0,-1,-1,1,0,0,-1,0,1,1,1,44.06249999999999
0,2,1,0,-1,-1,1,0,0,-1,1,0,0,0,47.885000000000005
0,2,1,0,-1,-1,1,0,0,-1,1,0,0,1,73.03
0,2,1,0,-1,-1,1,0,0,-1,1,0,1,0,47.067499999999995
0,2,1,0,-1,-1,1,0,0,-1,1,0,1,1,48.9075
0,2,1,0,-1,-1,1,0,0,-1,1,1,0,0,56.0025
0,2,1,0,-1,-1,1,0,0,-1,1,1,0,1,73.265
0,2,1,0,-1,-1,1,0,0,-1,1,1,1,0,52.815
0,2,1,0,-1,-1,1,0,0,-1,1,1,1,1,46.56
0,2,1,0,-1,-1,1,0,0,0,0,0,0,0,41.5
0,2,1,0,-1,-1,1,0,0,0,0,0,0,1,66.175
0,2,1,0,-1,-1,1,0,0,0,0,0,1,0,36.815
0,2,1,0,-1,-1,1,0,0,0,0,0,1,1,39.7225
0,2,1,0,-1,-1,1,0,0,0,0,1,0,0,44.605000000000004
0,2,1,0,-1,-1,1,0,0,0,0,1,0,1,65.7475
0,2,1,0,-1,-1,1,0,0,0,0,1,1,0,37.33
0,2,1,0,-1,-1,1,0,0,0,0,1,1,1,39.37
0,2,1,0,-1,-1,1,0,0,0,1,0,0,0,41.4725
0,2,1,0,-1,-1,1,0,0,0,1,0,0,1,69.64
0,2,1,0,-1,-1,1,0,0,0,1,0,1,0,36.45
0,2,1,0,-1,-1,1,0,0,0,1,0,1,1,38.7175
0,2,1,0,-1,-1,1,0,0,0,1,1,0,0,44.589999999999996
0,2,1,0,-1,-1,1,0,0,0,1,1,0,1,65.4275
0,2,1,0,-1,-1,1,0,0,0,1,1,1,0,37.5775
0,2,1,0,-1,-1,1,0,0,0,1,1,1,1,37.36
0,2,1,0,-1,-1,1,0,0,1,0,0,0,0,44.445
0,2,1,0,-1,-1,1,0,0,1,0,0,0,1,63.72749999999999
0,2,1,0,-1,-1,1,0,0,1,0,0,1,0,43.5125
0,2,1,0,-1,-1,1,0,0,1,0,0,1,1,34.1425
0,2,1,0,-1,-1,1,0,0,1,0,1,0,0,44.377500000000005
0,2,1,0,-1,-1,1,0,0,1,0,1,0,1,62.745000000000005
0,2,1,0,-1,-1,1,0,0,1,0,1,1,0,41.55
0,2,1,0,-1,-1,1,0,0,1,0,1,1,1,33.0225
0,2,1,0,-1,-1,1,0,0,1,1,0,0,0,45.0075
0,2,1,0,-1,-1,1,0,0,1,1,0,0,1,64.0425
0,2,1,0,-1,-1,1,0,0,1,1,0,1,0,44.1175
0,2,1,0,-1,-1,1,0,0,1,1,0,1,1,35.0775
0,2,1,0,-1,-1,1,0,0,1,1,1,0,0,45.1075
0,2,1,0,-1,-1,1,0,0,1,1,1,0,1,62.465
0,2,1,0,-1,-1,1,0,0,1,1,1,1,0,41.645
0,2,1,0,-1,-1,1,0,0,1,1,1,1,1,32.5475
0,2,1,0,-1,-1,1,1,-1,-1,0,0,0,0,49.334999999999994
0,2,1,0,-1,-1,1,1,-1,-1,0,0,0,1,73.8575
0,2,1,0,-1,-1,1,1,-1,-1,0,0,1,0,49.9675
0,2,1,0,-1,-1,1,1,-1,-1,0,0,1,1,53.27
0,2,1,0,-1,-1,1,1,-1,-1,0,1,0,0,57.910000000000004
0,2,1,0,-1,-1,1,1,-1,-1,0,1,0,1,76.03750000000001
0,2,1,0,-1,-1,1,1,-1,-1,0,1,1,0,58.92
0,2,1,0,-1,-1,1,1,-1,-1,0,1,1,1,46.175
0,2,1,0,-1,-1,1,1,-1,-1,1,0,0,0,49.1725
0,2,1,0,-1,-1,1,1,-1,-1,1,0,0,1,79.1525
0,2,1,0,-1,-1,1,1,-1,-1,1,0,1,0,49.267500000000005
0,2,1,0,-1,-1,1,1,-1,-1,1,0,1,1,54.2625
0,2,1,0,-1,-1,1,1,-1,-1,1,1,0,0,59.175000000000004
0,2,1,0,-1,-1,1,1,-1,-1,1,1,0,1,80.015
0,2,1,0,-1,-1,1,1,-1,-1,1,1,1,0,58.8925
0,2,1,0,-1,-1,1,1,-1,-1,1,1,1,1,47.415000000000006
0,2,1,0,-1,-1,1,1,-1,0,0,0,0,0,41.5025
0,2,1,0,-1,-1,1,1,-1,0,0,0,0,1,64.0025
0,2,1,0,-1,-1,1,1,-1,0,0,0,1,0,41.957499999999996
0,2,1,0,-1,-1,1,1,-1,0,0,0,1,1,42.305
0,2,1,0,-1,-1,1,1,-1,0,0,1,0,0,45.19499999999999
0,2,1,0,-1,-1,1,1,-1,0,0,1,0,1,66.3825
0,2,1,0,-1,-1,1,1,-1,0,0,1,1,0,47.635
0,2,1,0,-1,-1,1,1,-1,0,0,1,1,1,38.247499999999995
0,2,1,0,-1,-1,1,1,-1,0,1,0,0,0,41.485
0,2,1,0,-1,-1,1,1,-1,0,1,0,0,1,67.325
0,2,1,0,-1,-1,1,1,-1,0,1,0,1,0,42.1225
0,2,1,0,-1,-1,1,1,-1,0,1,0,1,1,42.800000000000004
0,2,1,0,-1,-1,1,1,-1,0,1,1,0,0,44.89
0,2,1,0,-1,-1,1,1,-1,0,1,1,0,1,67.06
0,2,1,0,-1,-1,1,1,-1,0,1,1,1,0,45.395
0,2,1,0,-1,-1,1,1,-1,0,1,1,1,1,39.52
0,2,1,0,-1,-1,1,1,-1,1,0,0,0,0,39.099999999999994
0,2,1,0,-1,-1,1,1,-1,1,0,0,0,1,66.6375
0,2,1,0,-1,-1,1,1,-1,1,0,0,1,0,42.739999999999995
0,2,1,0,-1,-1,1,1,-1,1,0,0,1,1,43.3975
0,2,1,0,-1,-1,1,1,-1,1,0,1,0,0,39.47
0,2,1,0,-1,-1,1,1,-1,1,0,1,0,1,66.5425
0,2,1,0,-1,-1,1,1,-1,1,0,1,1,0,43.3175
0,2,1,0,-1,-1,1,1,-1,1,0,1,1,1,43.4575
0,2,1,0,-1,-1,1,1,-1,1,1,0,0,0,39.197500000000005
0,2,1,0,-1,-1,1,1,-1,1,1,0,0,1,68.345
0,2,1,0,-1,-1,1,1,-1,1,1,0,1,0,42.7725
0,2,1,0,-1,-1,1,1,-1,1,1,0,1,1,43.125
0,2,1,0,-1,-1,1,1,-1,1,1,1,0,0,39.660000000000004
0,2,1,0,-1,-1,1,1,-1,1,1,1,0,1,67.74000000000001
0,2,1,0,-1,-1,1,1,-1,1,1,1,1,0,43.252500000000005
0,2,1,0,-1,-1,1,1,-1,1,1,1,1,1,43.565
0,2,1,0,-1,-1,1,1,0,-1,0,0,0,0,47.8525
0,2,1,0,-1,-1,1,1,0,-1,0,0,0,1,74.4975
0,2,1,0,-1,-1,1,1,0,-1,0,0,1,0,48.157500000000006
0,2,1,0,-1,-1,1,1,0,-1,0,0,1,1,39.31
0,2,1,0,-1,-1,1,1,0,-1,0,1,0,0,53.5975
0,2,1,0,-1,-1,1,1,0,-1,0,1,0,1,71.4025
0,2,1,0,-1,-1,1,1,0,-1,0,1,1,0,57.0225
0,2,1,0,-1,-1,1,1,0,-1,0,1,1,1,46.1425
0,2,1,0,-1,-1,1,1,0,-1,1,0,0,0,47.7775
0,2,1,0,-1,-1,1,1,0,-1,1,0,0,1,73.065
0,2,1,0,-1,-1,1,1,0,-1,1,0,1,0,47.6825
0,2,1,0,-1,-1,1,1,0,-1,1,0,1,1,48.3425
0,2,1,0,-1,-1,1,1,0,-1,1,1,0,0,53.6025
0,2,1,0,-1,-1,1,1,0,-1,1,1,0,1,73.085
0,2,1,0,-1,-1,1,1,0,-1,1,1,1,0,56.725
0,2,1,0,-1,-1,1,1,0,-1,1,1,1,1,45.415000000000006
0,2,1,0,-1,-1,1,1,0,0,0,0,0,0,38.1475
0,2,1,0,-1,-1,1,1,0,0,0,0,0,1,63.739999999999995
0,2,1,0,-1,-1,1,1,0,0,0,0,1,0,38.9925
0,2,1,0,-1,-1,1,1,0,0,0,0,1,1,38.57
0,2,1,0,-1,-1,1,1,0,0,0,1,0,0,40.625
0,2,1,0,-1,-1,1,1,0,0,0,1,0,1,65.81
